id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,taxonRemarks,language
gbif.org/species/8939262,gbif.org/species/8939262,Rulyrana flavopunctata,Animalia,Chordata,Amphibia,Anura,Centrolenidae,Rulyrana,flavopunctata,,Especie,"(Lynch & Duellman, 1973)",,es
gbif.org/species/2430739,gbif.org/species/2430739,Craugastor raniformis,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Craugastor,raniformis,,Especie,"(Boulenger, 1896)",,es
gbif.org/species/2425873,gbif.org/species/2425873,Niceforonia nana,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Niceforonia,nana,,Especie,"Goin & Cochran, 1963",,es
gbif.org/species/2425020,gbif.org/species/2425020,Pristimantis bogotensis,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,bogotensis,,Especie,"(Peters, 1863)",,es
gbif.org/species/2425508,gbif.org/species/2425508,Pristimantis carranguerorum,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,carranguerorum,,Especie,"(Lynch, 1994)",,es
gbif.org/species/2425233,gbif.org/species/2425233,Pristimantis elegans,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,elegans,,Especie,"(Peters, 1863)",,es
gbif.org/species/2425693,gbif.org/species/2425693,Pristimantis frater,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,frater,,Especie,"(Werner, 1899)",,es
gbif.org/species/2425649,gbif.org/species/2425649,Pristimantis gaigei,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,gaigei,,Especie,"(Dunn, 1931)",,es
gbif.org/species/2425146,gbif.org/species/2425146,Pristimantis lynchi,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,lynchi,,Especie,"(Duellman & Simmons, 1977)",,es
UPTC/especies/2424987,UPTC/especies/2424987,Pristimantis macrummendozai,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,macrummendozai,,Especie,"Acosta, 2015",,es
gbif.org/species/2425714,gbif.org/species/2425714,Pristimantis merostictus,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,merostictus,,Especie,"(Lynch, 1984)",,es
gbif.org/species/2425651,gbif.org/species/2425651,Pristimantis miyatai,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,miyatai,,Especie,"(Lynch, 1984)",,es
gbif.org/species/2425623,gbif.org/species/2425623,Pristimantis mnionaetes,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,mnionaetes,,Especie,"(Lynch, 1998)",,es
gbif.org/species/2425392,gbif.org/species/2425392,Pristimantis nervicus,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,nervicus,,Especie,"(Lynch, 1994)",,es
gbif.org/species/2425378,gbif.org/species/2425378,Pristimantis nicefori,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,nicefori,,Especie,"(Cochran & Goin, 1970)",,es
gbif.org/species/2425157,gbif.org/species/2425157,Pristimantis savagei,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,savagei,,Especie,"(Pyburn & Lynch, 1981)",,es
gbif.org/species/2425333,gbif.org/species/2425333,Pristimantis taeniatus,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,taeniatus,,Especie,"(Boulenger, 1912)",,es
gbif.org/species/2425758,gbif.org/species/2425758,Pristimantis uisae,Animalia,Chordata,Amphibia,Anura,Craugastoridae,Pristimantis,uisae,,Especie,"(Lynch, 2003)",,es
gbif.org/species/2428973,gbif.org/species/2428973,Colostethus inguinalis,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Colostethus,inguinalis,,Especie,"(Cope, 1868)",,es
gbif.org/species/5218029,gbif.org/species/5218029,Dendrobates truncatus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Dendrobates,truncatus,,Especie,"(Cope, 1861)",,es
gbif.org/species/2429229,gbif.org/species/2429229,Hyloxalus breviquartus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,breviquartus,,Especie,"(Rivero & Serna, 1986)",,es
gbif.org/species/2429181,gbif.org/species/2429181,Hyloxalus subpunctatus,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Hyloxalus,subpunctatus,,Especie,"(Cope, 1899)",,es
gbif.org/species/5218187,gbif.org/species/5218187,Gastrotheca nicefori,Animalia,Chordata,Amphibia,Anura,Hemiphractidae,Gastrotheca,nicefori,,Especie,"Gaige, 1933",,es
gbif.org/species/9911852,gbif.org/species/9911852,Boana boans,Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,boans,,Especie,"(Linnaeus, 1758)",,es
UPTC/especies/2427608a,UPTC/especies/2427608a,Boana lanciformis,Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,lanciformis,,Especie,"(Cope, 1870)",,es
UPTC/especies/2427608b,UPTC/especies/2427608b,Boana pugnax,Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,pugnax,,Especie,"(Schmidt, 1857)",,es
gbif.org/species/10132344,gbif.org/species/10132344,Boana punctata,Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,punctata,,Especie,"(Schneider, 1799)",,es
gbif.org/species/10493617,gbif.org/species/10493617,Boana xerophylla,Animalia,Chordata,Amphibia,Anura,Hylidae,Boana,xerophylla,,Especie,"(Duméril & Bibron, 1841)",,es
gbif.org/species/2428420,gbif.org/species/2428420,Dendropsophus ebraccatus,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,ebraccatus,,Especie,"(Cope, 1874)",,es
gbif.org/species/2428524,gbif.org/species/2428524,Dendropsophus garagoensis,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,garagoensis,,Especie,"(Kaplan, 1991)",,es
gbif.org/species/2428430,gbif.org/species/2428430,Dendropsophus meridensis,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,meridensis,,Especie,"(Rivero, 1961)",,es
gbif.org/species/2428504,gbif.org/species/2428504,Dendropsophus microcephalus,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,microcephalus,,Especie,"(Cope, 1886)",,es
gbif.org/species/2428549,gbif.org/species/2428549,Dendropsophus minutus,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,minutus,,Especie,"(Peters, 1872)",,es
gbif.org/species/2428387,gbif.org/species/2428387,Dendropsophus molitor,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,molitor,,Especie,"(Schmidt, 1857)",,es
gbif.org/species/2428543,gbif.org/species/2428543,Dendropsophus stingi,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,stingi,,Especie,"(Kaplan, 1994)",,es
gbif.org/species/2428477,gbif.org/species/2428477,Dendropsophus subocularis,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,subocularis,,Especie,"(Dunn, 1934)",,es
gbif.org/species/2428458,gbif.org/species/2428458,Dendropsophus virolinensis,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,virolinensis,,Especie,"(Kaplan & Ruiz-Carranza, 1997)",,es
gbif.org/species/2428295,gbif.org/species/2428295,Hyloscirtus bogotensis,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,bogotensis,,Especie,"Peters, 1882",,es
gbif.org/species/2428299,gbif.org/species/2428299,Hyloscirtus denticulentus,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,denticulentus,,Especie,"(Duellman, 1972)",,es
gbif.org/species/2428303,gbif.org/species/2428303,Hyloscirtus lynchi,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,lynchi,,Especie,"(Ruiz-Carranza & Ardila-Robayo, 1991)",,es
gbif.org/species/2428325,gbif.org/species/2428325,Hyloscirtus palmeri,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,palmeri,,Especie,"(Boulenger, 1908)",,es
gbif.org/species/2428327,gbif.org/species/2428327,Hyloscirtus phyllognathus,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyloscirtus,phyllognathus,,Especie,"(Melin, 1941)",,es
gbif.org/species/2427370,gbif.org/species/2427370,Scarthyla vigilans,Animalia,Chordata,Amphibia,Anura,Hylidae,Scarthyla,vigilans,,Especie,"(Solano, 1971)",,es
gbif.org/species/5217865,gbif.org/species/5217865,Scinax rostratus,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,rostratus,,Especie,"(Peters, 1863)",,es
gbif.org/species/5217952,gbif.org/species/5217952,Scinax ruber,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,ruber,,Especie,"(Laurenti, 1768)",,es
gbif.org/species/5217876,gbif.org/species/5217876,Scinax x-signatus,Animalia,Chordata,Amphibia,Anura,Hylidae,Scinax,x-signatus,,Especie,"(Spix, 1824)",,es
gbif.org/species/2428683,gbif.org/species/2428683,Smilisca phaeota,Animalia,Chordata,Amphibia,Anura,Hylidae,Smilisca,phaeota,,Especie,"(Cope, 1862)",,es
gbif.org/species/2428688,gbif.org/species/2428688,Smilisca sila,Animalia,Chordata,Amphibia,Anura,Hylidae,Smilisca,sila,,Especie,"Duellman & Trueb, 1966",,es
gbif.org/species/9383706,gbif.org/species/9383706,Trachycephalus typhonius,Animalia,Chordata,Amphibia,Anura,Hylidae,Trachycephalus,typhonius,,Especie,"(Laurenti, 1768)",,es
gbif.org/species/2423497,gbif.org/species/2423497,Engystomops pustulosus,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Engystomops,pustulosus,,Especie,"(Cope, 1864)",,es
gbif.org/species/5217567,gbif.org/species/5217567,Leptodactylus colombiensis,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,colombiensis,,Especie,"Heyer, 1994",,es
gbif.org/species/5217587,gbif.org/species/5217587,Leptodactylus fragilis,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,fragilis,,Especie,"(Brocchi, 1877)",,es
gbif.org/species/5217556,gbif.org/species/5217556,Leptodactylus fuscus,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,fuscus,,Especie,"(Schneider, 1799)",,es
gbif.org/species/5217608,gbif.org/species/5217608,Leptodactylus insularum,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,insularum,,Especie,"Barbour, 1906",,es
gbif.org/species/5217534,gbif.org/species/5217534,Leptodactylus savagei,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,savagei,,Especie,"Heyer, 2005",,es
gbif.org/species/2423583,gbif.org/species/2423583,Physalaemus fischeri,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Physalaemus,fischeri,,Especie,"(Boulenger, 1890)",,es
gbif.org/species/2423515,gbif.org/species/2423515,Pseudopaludicola pusilla,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Pseudopaludicola,pusilla,,Especie,"(Ruthven, 1916)",,es
gbif.org/species/2421945,gbif.org/species/2421945,Elachistocleis ovalis,Animalia,Chordata,Amphibia,Anura,Microhylidae,Elachistocleis,ovalis,,Especie,"(Schneider, 1799)",,es
gbif.org/species/2421943,gbif.org/species/2421943,Elachistocleis pearsei,Animalia,Chordata,Amphibia,Anura,Microhylidae,Elachistocleis,pearsei,,Especie,"(Ruthven, 1914)",,es
gbif.org/species/2427981,gbif.org/species/2427981,Phyllomedusa venusta,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Phyllomedusa,venusta,,Especie,"Duellman & Trueb, 1967",,es
gbif.org/species/9491182,gbif.org/species/9491182,Pithecopus hypochondrialis,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Pithecopus,hypochondrialis,,Especie,"(Daudin, 1802)",,es
gbif.org/species/2427080,gbif.org/species/2427080,Lithobates palmipes,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,palmipes,,Especie,"(Spix, 1824)",,es
gbif.org/species/2427082,gbif.org/species/2427082,Lithobates vaillanti,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,vaillanti,,Especie,"(Brocchi, 1877)",,es
gbif.org/species/2431278,gbif.org/species/2431278,Bolitoglossa adspersa,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,adspersa,,Especie,"(Peters, 1863)",,es
gbif.org/species/2431294,gbif.org/species/2431294,Bolitoglossa altamazonica,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,altamazonica,,Especie,"(Cope, 1874)",,es
gbif.org/species/2431258,gbif.org/species/2431258,Bolitoglossa lozanoi,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,lozanoi,,Especie,"Acosta Galvis & Restrepo, 2001",,es
gbif.org/species/5218284,gbif.org/species/5218284,Caecilia thompsoni,Animalia,Chordata,Amphibia,Gymnophiona,Caeciliidae,Caecilia,thompsoni,,Especie,"Boulenger, 1902",,es
gbif.org/species/2430957,gbif.org/species/2430957,Typhlonectes natans,Animalia,Chordata,Amphibia,Gymnophiona,Typhlonectidae,Typhlonectes,natans,,Especie,"(Fischer, 1879)",,es
gbif.org/species/2430946,gbif.org/species/2430946,Siphonops annulatus,Animalia,Chordata,Amphibia,Gymnophiona,Shiphonpidae,Siphonops,annulatus,,Especie,"(Mikan, 1820)",,es
gbif.org/species/8953936,gbif.org/species/8953936,Caiman crocodilus,Animalia,Chordata,Reptilia,Crocodylia,Alligatoridae,Caiman,crocodilus,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/2450626,gbif.org/species/2450626,Ptychoglossus brevifrontalis,Animalia,Chordata,Reptilia,Squamata,Alopoglossidae,Ptychoglossus,brevifrontalis,,Especie,"Boulenger, 1912",,es
gbif.org/species/2472945,gbif.org/species/2472945,Amphisbaena fuliginosa,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,fuliginosa,,Especie,"Linnaeus, 1758",,es
gbif.org/species/2472999,gbif.org/species/2472999,Amphisbaena alba,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,alba,,Especie,"Linnaeus, 1758",,es
gbif.org/species/2468222,gbif.org/species/2468222,Diploglossus monotropis,Animalia,Chordata,Reptilia,Squamata,Anguidae,Diploglossus,monotropis,,Especie,"(Kuhl, 1820)",,es
gbif.org/species/2464991,gbif.org/species/2464991,Corallus caninus,Animalia,Chordata,Reptilia,Squamata,Boidae,Corallus,caninus,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/2464915,gbif.org/species/2464915,Boa imperator,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,imperator,,Especie,"Daudin, 1803",,es
gbif.org/species/5223945,gbif.org/species/5223945,Atractus crassicaudatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,crassicaudatus,,Especie,"(Duméril, Bibron & Duméril, 1854)",,es
gbif.org/species/5223900,gbif.org/species/5223900,Atractus elaps,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,elaps,,Especie,"(Günther, 1858)",,es
gbif.org/species/5223974,gbif.org/species/5223974,Atractus nigriventris,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,nigriventris,,Especie,"Amaral, 1933",,es
gbif.org/species/5223957,gbif.org/species/5223957,Atractus snethlageae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,snethlageae,,Especie,"Da Cunha & Do Nascimento, 1983",,es
gbif.org/species/5223990,gbif.org/species/5223990,Atractus trivittatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,trivittatus,,Especie,"Amaral, 1933",,es
gbif.org/species/5223870,gbif.org/species/5223870,Atractus variegatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,variegatus,,Especie,"Prado, 1942",,es
gbif.org/species/5223879,gbif.org/species/5223879,Atractus werneri,Animalia,Chordata,Reptilia,Squamata,Colubridae,Atractus,werneri,,Especie,"Peracca, 1912",,es
gbif.org/species/9154588,gbif.org/species/9154588,Chironius carinatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Chironius,carinatus,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/2457327,gbif.org/species/2457327,Chironius monticola,Animalia,Chordata,Reptilia,Squamata,Colubridae,Chironius,monticola,,Especie,"Roze, 1952",,es
gbif.org/species/2452613,gbif.org/species/2452613,Dendrophidion bivittatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Dendrophidion,bivittatus,,Especie,"(Duméril, Bibron & Duméril, 1854)",,es
gbif.org/species/5223452,gbif.org/species/5223452,Dipsas peruana,Animalia,Chordata,Reptilia,Squamata,Colubridae,Dipsas,peruana,,Especie,"(Boettger, 1898)",,es
gbif.org/species/2452563,gbif.org/species/2452563,Drymoluber dichrous,Animalia,Chordata,Reptilia,Squamata,Colubridae,Drymoluber,dichrous,,Especie,"(Peters, 1863)",,es
gbif.org/species/2456090,gbif.org/species/2456090,Erythrolamprus aesculapii,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,aesculapii,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/7368688,gbif.org/species/7368688,Erythrolamprus bizona,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,bizona,,Especie,"Jan, 1863",,es
gbif.org/species/9609892,gbif.org/species/9609892,Erythrolamprus epinephelus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,epinephelus,,Especie,"(Cope, 1862)",,es
gbif.org/species/9396773,gbif.org/species/9396773,Erythrolamprus epinephelus bimaculatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,epinephelus,bimaculatus,Subespecie,"(Cope, 1899)",,es
gbif.org/species/9367661,gbif.org/species/9367661,Erythrolamprus melanotus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,melanotus,,Especie,"(Shaw, 1802)",,es
gbif.org/species/2456083,gbif.org/species/2456083,Erythrolamprus mimus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,mimus,,Especie,"(Cope, 1868)",,es
gbif.org/species/8275767,gbif.org/species/8275767,Erythrolamprus reginae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,reginae,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/8151938,gbif.org/species/8151938,Erythrolamprus typhlus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Erythrolamprus,typhlus,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/2457699,gbif.org/species/2457699,Helicops angulatus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Helicops,angulatus,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/2457693,gbif.org/species/2457693,Helicops danieli,Animalia,Chordata,Reptilia,Squamata,Colubridae,Helicops,danieli,,Especie,"Amaral, 1938",,es
gbif.org/species/2457696,gbif.org/species/2457696,Helicops pastazae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Helicops,pastazae,,Especie,"Shreve, 1934",,es
gbif.org/species/8960303,gbif.org/species/8960303,Imantodes cenchoa,Animalia,Chordata,Reptilia,Squamata,Colubridae,Imantodes,cenchoa,,Especie,"Linnaeus, 1758",,es
gbif.org/species/5224527,gbif.org/species/5224527,Lampropeltis micropholis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,micropholis,,Especie,"Cope, 1860",,es
gbif.org/species/2454954,gbif.org/species/2454954,Leptodeira annulata,Animalia,Chordata,Reptilia,Squamata,Colubridae,Leptodeira,annulata,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/6162248,gbif.org/species/6162248,Leptophis ahaetulla occidentalis,Animalia,Chordata,Reptilia,Squamata,Colubridae,Leptophis,ahaetulla,occidentalis,Subespecie,"(Günther, 1859)",,es
gbif.org/species/2456203,gbif.org/species/2456203,Mastigodryas boddaerti,Animalia,Chordata,Reptilia,Squamata,Colubridae,Mastigodryas,boddaerti,,Especie,"(Sentzen, 1796)",,es
gbif.org/species/7190633,gbif.org/species/7190633,Mastigodryas boddaerti boddaerti,Animalia,Chordata,Reptilia,Squamata,Colubridae,Mastigodryas,boddaerti,boddaerti,Subespecie,"(Sentzen, 1796)",,es
gbif.org/species/2456220,gbif.org/species/2456220,Mastigodryas pulchriceps,Animalia,Chordata,Reptilia,Squamata,Colubridae,Mastigodryas,pulchriceps,,Especie,"(Cope, 1868)",,es
gbif.org/species/2453632,gbif.org/species/2453632,Oxybelis aeneus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Oxybelis,aeneus,,Especie,"(Wagler, 1824)",,es
gbif.org/species/2455031,gbif.org/species/2455031,Oxyrhopus formosus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Oxyrhopus,formosus,,Especie,"(Wied-Neuwied, 1820)",,es
gbif.org/species/2454989,gbif.org/species/2454989,Oxyrhopus petolarius,Animalia,Chordata,Reptilia,Squamata,Colubridae,Oxyrhopus,petolarius,,Especie,"(Linnaeus, 1758)",,es
gbif.org/species/8819340,gbif.org/species/8819340,Oxyrhopus petolarius sebae,Animalia,Chordata,Reptilia,Squamata,Colubridae,Oxyrhopus,petolarius,sebae,Subespecie,"(Duméril, Bibron & Duméril, 1854)",,es
gbif.org/species/2456580,gbif.org/species/2456580,Phrynonax poecilonotus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Phrynonax,poecilonotus,,Especie,"(Günther, 1858)",,es
gbif.org/species/2456582,gbif.org/species/2456582,Phrynonax shropshirei,Animalia,Chordata,Reptilia,Squamata,Colubridae,Phrynonax,shropshirei,,Especie,"(Barbour & Amaral, 1924)",,es
gbif.org/species/2455397,gbif.org/species/2455397,Pliocercus euryzonus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pliocercus,euryzonus,,Especie,"Cope, 1862",,es
gbif.org/species/10336173,gbif.org/species/10336173,Pliocercus euryzonus euryzonus,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pliocercus,euryzonus,euryzonus,Subespecie,"Cope, 1862",,es
